UNIPROT ID,GENE,From Docking List,Docking Rank,From Raw Data,GO ID,P-Value Significance,Fold Change
Q8CGM1,Adgrb2,,1600,Adhesion G protein-coupled receptor B2 (Brain-specific angiogenesis inhibitor 2),,0.386201133,1.075702504
Q8CJ12,Adgrg2,,6794,Adhesion G-protein coupled receptor G2 (G-protein coupled receptor 64) (Mouse epididymis-specific protein 6) (Me6),,0.676015452,1.114332314
Q80TR1,Adgrl1,,2331,Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),,0.33251924,1.072053953
Q80TR1,Adgrl1,,4558,Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),,0.33251924,1.072053953
Q8JZZ7,Adgrl2,,6316,Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2) (CIRL-2) (Latrophilin-2),,0.58545383,1.041848878
Q80TS3,Adgrl3,,2088,Adhesion G protein-coupled receptor L3 (Latrophilin-3) (Lectomedin-3),,0.270276099,1.084152115
Q80TS3,Adgrl3,,4330,Adhesion G protein-coupled receptor L3 (Latrophilin-3) (Lectomedin-3),,0.270276099,1.084152115
Q99JT9,Adi1,,3234,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD) (Fe-ARD) (Membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1) (MTCBP-1)",mmu00270,0.179698986,0.886745768
Q60994,Adipoq,,1719,"Adiponectin (30 kDa adipocyte complement-related protein) (Adipocyte complement-related 30 kDa protein) (ACRP30) (Adipocyte, C1q and collagen domain-containing protein) (Adipocyte-specific protein AdipoQ)","mmu04152,mmu04920,mmu03320,mmu04211,mmu04930,mmu04932",0.35817501,0.535761224
Q7TNK8,Adm,,4998,Protein ADM2 (Intermedin) [Cleaved into: Adrenomedullin-2 (AM2) (Intermedin-long) (IMDL); Intermedin-short (IMDS)],mmu04270,0.810511949,0.957525229
P97297,Adm,,1238,Pro-adrenomedullin [Cleaved into: Adrenomedullin (AM); Proadrenomedullin N-20 terminal peptide (ProAM N-terminal 20 peptide) (PAMP) (ProAM-N20)],mmu04270,0.810511949,0.957525229
Q7TNK8,Adm2,,4998,Protein ADM2 (Intermedin) [Cleaved into: Adrenomedullin-2 (AM2) (Intermedin-long) (IMDL); Intermedin-short (IMDS)],,0.805748033,0.835522407
Q9Z103,Adnp,Homeobox,2368,Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein),,0.775611378,0.978622489
Q01338,Adra2a,,3522,Alpha-2A adrenergic receptor (Alpha-2A adrenoreceptor) (Alpha-2A adrenoceptor) (Alpha-2AAR),"mmu04022,mmu04080",0.782303205,0.97266567
Q01338,Adra2a,,3685,Alpha-2A adrenergic receptor (Alpha-2A adrenoreceptor) (Alpha-2A adrenoceptor) (Alpha-2AAR),"mmu04022,mmu04080",0.782303205,0.97266567
P30545,Adra2b,,1947,Alpha-2B adrenergic receptor (Alpha-2B adrenoreceptor) (Alpha-2B adrenoceptor) (Alpha-2BAR),"mmu04022,mmu04080",0.993232528,0.994029464
P30545,Adra2b,,3683,Alpha-2B adrenergic receptor (Alpha-2B adrenoreceptor) (Alpha-2B adrenoceptor) (Alpha-2BAR),"mmu04022,mmu04080",0.993232528,0.994029464
Q01337,Adra2c,,1431,Alpha-2C adrenergic receptor (Alpha-2 adrenergic receptor subtype C4) (Alpha-2C adrenoreceptor) (Alpha-2C adrenoceptor) (Alpha-2CAR),"mmu04022,mmu04080",0.128561512,1.256549514
Q01337,Adra2c,,1525,Alpha-2C adrenergic receptor (Alpha-2 adrenergic receptor subtype C4) (Alpha-2C adrenoreceptor) (Alpha-2C adrenoceptor) (Alpha-2CAR),"mmu04022,mmu04080",0.128561512,1.256549514
P34971,Adrb1,,196,Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor),"mmu04020,mmu04024,mmu04022,mmu04080,mmu04540,mmu04923,mmu04924,mmu04261,mmu04970,mmu05414",0.90765907,1.011166048
P34971,Adrb1,,5340,Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) (Beta-1 adrenoceptor),"mmu04020,mmu04024,mmu04022,mmu04080,mmu04540,mmu04923,mmu04924,mmu04261,mmu04970,mmu05414",0.90765907,1.011166048
P18762,Adrb2,,7016,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) (Beta-2 adrenoceptor),"mmu04020,mmu04024,mmu04022,mmu04080,mmu04923,mmu04924,mmu04261,mmu04970",0.447219627,1.180082489
P25962,Adrb3,,613,Beta-3 adrenergic receptor (Beta-3 adrenoreceptor) (Beta-3 adrenoceptor),"mmu04020,mmu04022,mmu04080,mmu04923,mmu04924,mmu04970,mmu04714",0.964445744,0.969949871
Q9JKV1,Adrm1,,3663,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog),"mmu03050,mmu05169",0.994762663,1.003037746
Q9JKV1,Adrm1,,4243,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog),"mmu03050,mmu05169",0.994762663,1.003037746
Q9JKV1,Adrm1,,4559,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog),"mmu03050,mmu05169",0.994762663,1.003037746
Q9JKV1,Adrm1,,6437,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Rpn13 homolog),"mmu03050,mmu05169",0.994762663,1.003037746
P28650,Adss,,4272,"Adenylosuccinate synthetase isozyme 1 (AMPSase 1) (AdSS 1) (EC 6.3.4.4) (Adenylosuccinate synthetase like 1) (Adenylosuccinate synthetase, basic isozyme) (Adenylosuccinate synthetase, muscle isozyme) (M-type adenylosuccinate synthetase) (IMP--aspartate ligase 1)","mmu00230,mmu00250",0.668548984,1.032712796
P46664,Adss,,2446,"Adenylosuccinate synthetase isozyme 2 (AMPSase 2) (AdSS 2) (EC 6.3.4.4) (Adenylosuccinate synthetase, acidic isozyme) (Adenylosuccinate synthetase, liver isozyme) (L-type adenylosuccinate synthetase) (IMP--aspartate ligase 2)","mmu00230,mmu00250",0.668548984,1.032712796
P28650,Adssl1,,4272,"Adenylosuccinate synthetase isozyme 1 (AMPSase 1) (AdSS 1) (EC 6.3.4.4) (Adenylosuccinate synthetase like 1) (Adenylosuccinate synthetase, basic isozyme) (Adenylosuccinate synthetase, muscle isozyme) (M-type adenylosuccinate synthetase) (IMP--aspartate ligase 1)","mmu00230,mmu00250",0.326503778,0.921211325
Q640N1,Aebp1,,379,Adipocyte enhancer-binding protein 1 (AE-binding protein 1) (Aortic carboxypeptidase-like protein),,0.11017116,0.877834516
Q9Z248,Aebp2,zf-C2H2,774,Zinc finger protein AEBP2 (Adipocyte enhancer-binding protein 2) (AE-binding protein 2),,0.59829796,1.043448043
Q9Z248,Aebp2,zf-C2H2,1660,Zinc finger protein AEBP2 (Adipocyte enhancer-binding protein 2) (AE-binding protein 2),,0.59829796,1.043448043
Q9Z248,Aebp2,zf-C2H2,5985,Zinc finger protein AEBP2 (Adipocyte enhancer-binding protein 2) (AE-binding protein 2),,0.59829796,1.043448043
Q9Z248,Aebp2,zf-C2H2,6931,Zinc finger protein AEBP2 (Adipocyte enhancer-binding protein 2) (AE-binding protein 2),,0.59829796,1.043448043
Q9CZI9,Aen,,2366,Apoptosis-enhancing nuclease (EC 3.1.-.-) (Interferon-stimulated 20 kDa exonuclease-like 1),,0.655660085,0.926345406
Q9CZI9,Aen,,5068,Apoptosis-enhancing nuclease (EC 3.1.-.-) (Interferon-stimulated 20 kDa exonuclease-like 1),,0.655660085,0.926345406
Q9CZI9,Aen,,5548,Apoptosis-enhancing nuclease (EC 3.1.-.-) (Interferon-stimulated 20 kDa exonuclease-like 1),,0.655660085,0.926345406
Q8BZI0,Afap1,,1344,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.693880963,1.035066475
Q8BZI0,Afap1,,5132,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.693880963,1.035066475
Q8BZI0,Afap1,,5338,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.693880963,1.035066475
Q5DTU0,Afap1,,1398,Actin filament-associated protein 1-like 2 (AFAP1-like protein 2),,0.693880963,1.035066475
Q5DTU0,Afap1,,5632,Actin filament-associated protein 1-like 2 (AFAP1-like protein 2),,0.693880963,1.035066475
Q80YS6,Afap1,,840,Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110),,0.693880963,1.035066475
Q80YS6,Afap1,,2453,Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110),,0.693880963,1.035066475
Q80YS6,Afap1,,3526,Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110),,0.693880963,1.035066475
Q80YS6,Afap1,,5060,Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110),,0.693880963,1.035066475
Q8BZI0,Afap1l1,,1344,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.269473608,0.913114636
Q8BZI0,Afap1l1,,5132,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.269473608,0.913114636
Q8BZI0,Afap1l1,,5338,Actin filament-associated protein 1-like 1 (AFAP1-like protein 1),,0.269473608,0.913114636
Q5DTU0,Afap1l2,,1398,Actin filament-associated protein 1-like 2 (AFAP1-like protein 2),,0.372169933,0.90845612
Q5DTU0,Afap1l2,,5632,Actin filament-associated protein 1-like 2 (AFAP1-like protein 2),,0.372169933,0.90845612
O88573,Aff1,AF-4,808,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O88573,Aff1,AF-4,819,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O88573,Aff1,AF-4,959,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O88573,Aff1,AF-4,2689,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O88573,Aff1,AF-4,4022,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O88573,Aff1,AF-4,5357,AF4/FMR2 family member 1 (Proto-oncogene AF4) (Protein AF-4),mmu05202,0.321023691,1.230710771
O55112,Aff2,AF-4,3631,AF4/FMR2 family member 2 (FMR2P) (Fragile X mental retardation protein 2 homolog) (Protein FMR-2) (Protein Ox19),,0.252490903,1.098142996
O55112,Aff2,AF-4,4887,AF4/FMR2 family member 2 (FMR2P) (Fragile X mental retardation protein 2 homolog) (Protein FMR-2) (Protein Ox19),,0.252490903,1.098142996
P51827,Aff3,AF-4,1091,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,1993,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,2156,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,2282,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,2380,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,3648,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,5199,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
P51827,Aff3,AF-4,5237,AF4/FMR2 family member 3 (Lymphoid nuclear protein related to AF4) (Protein LAF-4),,0.124812618,1.127474576
Q9ESC8,Aff4,AF-4,571,AF4/FMR2 family member 4,,0.272385774,1.086686952
Q9ESC8,Aff4,AF-4,2700,AF4/FMR2 family member 4,,0.272385774,1.086686952
Q9ESC8,Aff4,AF-4,4494,AF4/FMR2 family member 4,,0.272385774,1.086686952
Q9ESC8,Aff4,AF-4,4723,AF4/FMR2 family member 4,,0.272385774,1.086686952
Q9ESC8,Aff4,AF-4,6034,AF4/FMR2 family member 4,,0.272385774,1.086686952
Q920A7,Afg3l1,,2819,AFG3-like protein 1 (EC 3.4.24.-),,0.714218849,0.973577735
Q920A7,Afg3l1,,3576,AFG3-like protein 1 (EC 3.4.24.-),,0.714218849,0.973577735
Q8JZQ2,Afg3l2,,5403,AFG3-like protein 2 (EC 3.4.24.-),,0.909702222,1.01018765
Q8JZQ2,Afg3l2,,6935,AFG3-like protein 2 (EC 3.4.24.-),,0.909702222,1.01018765
O89020,Afm,,2018,Afamin (Alpha-albumin) (Alpha-Alb),,0.20378284,0.177942027
Q3UHD9,Agap2,,5872,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP-2) (Centaurin-gamma-1) (Cnt-g1) (Phosphatidylinositol 3-kinase enhancer) (PIKE)","mmu04068,mmu04144",0.525814191,1.089746625
Q3UHD9,Agap2,,6012,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 (AGAP-2) (Centaurin-gamma-1) (Cnt-g1) (Phosphatidylinositol 3-kinase enhancer) (PIKE)","mmu04068,mmu04144",0.525814191,1.089746625
Q8VHH5,Agap3,,6504,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 (AGAP-3) (CRAM-associated GTPase) (CRAG) (Centaurin-gamma-3) (Cnt-g3) (MR1-interacting protein) (MRIP-1)",mmu04144,0.554041193,1.040607678
Q09M02,Agbl5,,3480,Cytosolic carboxypeptidase-like protein 5 (EC 3.4.17.-) (ATP/GTP-binding protein-like 5),,0.843724696,0.976174915
Q62151,Ager,,5352,Advanced glycosylation end product-specific receptor (Receptor for advanced glycosylation end products),mmu04933,0.745121764,0.894374194
Q62151,Ager,,5487,Advanced glycosylation end product-specific receptor (Receptor for advanced glycosylation end products),mmu04933,0.745121764,0.894374194
Q8K2K6,Agfg1,,4695,Arf-GAP domain and FG repeat-containing protein 1 (HIV-1 Rev-binding protein homolog) (Nucleoporin-like protein RIP),mmu05164,0.42347071,1.063777965
Q80WC7,Agfg2,,1729,Arf-GAP domain and FG repeat-containing protein 2 (HIV-1 Rev-binding protein-like protein) (Rev/Rex activation domain-binding protein related) (RAB-R),,0.568282014,1.042457885
Q80WC7,Agfg2,,7392,Arf-GAP domain and FG repeat-containing protein 2 (HIV-1 Rev-binding protein-like protein) (Rev/Rex activation domain-binding protein related) (RAB-R),,0.568282014,1.042457885
Q7TN31,Aggf1,,2874,Angiogenic factor with G patch and FHA domains 1 (Angiogenic factor VG5Q) (mVG5Q),,0.911986487,1.008231973
Q9ESW4,Agk,,6063,"Acylglycerol kinase, mitochondrial (EC 2.7.1.107) (EC 2.7.1.138) (EC 2.7.1.94) (Multiple substrate lipid kinase) (MuLK) (Multi-substrate lipid kinase)",mmu00561,0.953089054,1.003306602
A2AS89,Agmat,,2348,"Agmatinase, mitochondrial (EC 3.5.3.11) (Agmatine ureohydrolase) (AUH)",mmu00330,0.183367202,1.454091537
Q8CJF8,Ago4,,674,Protein argonaute-4 (Argonaute4) (mAgo4) (Argonaute RISC catalytic component 4) (Eukaryotic translation initiation factor 2C 4) (eIF-2C 4) (eIF2C 4) (Piwi/argonaute family protein meIF2C4),,0.654810142,1.050150475
Q8C0I1,Agps,,6194,"Alkyldihydroxyacetonephosphate synthase, peroxisomal (Alkyl-DHAP synthase) (EC 2.5.1.26) (Alkylglycerone-phosphate synthase)","mmu00565,mmu04146",0.857196313,0.987840688
A2ASQ1,Agrn,,1996,Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)],mmu04512,0.274365388,0.919652797
A2ASQ1,Agrn,,5938,Agrin [Cleaved into: Agrin N-terminal 110 kDa subunit; Agrin C-terminal 110 kDa subunit; Agrin C-terminal 90 kDa fragment (C90); Agrin C-terminal 22 kDa fragment (C22)],mmu04512,0.274365388,0.919652797
Q6PAL7,Ahdc1,,6043,AT-hook DNA-binding motif-containing protein 1,,0.11170762,1.129860224
P30561,Ahr,bHLH,5389,Aryl hydrocarbon receptor (Ah receptor) (AhR),"mmu04659,mmu04934",0.284229664,1.118488281
Q8C4Q6,Aida,,239,"Axin interactor, dorsalization-associated protein (Axin interaction partner and dorsalization antagonist)",,0.727888222,0.974391173
Q9EQX4,Aif1,,2067,Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2),,0.097954774,0.672662656
O70200,Aif1,,2611,Allograft inflammatory factor 1 (AIF-1) (Ionized calcium-binding adapter molecule 1),,0.097954774,0.672662656
O70200,Aif1,,6865,Allograft inflammatory factor 1 (AIF-1) (Ionized calcium-binding adapter molecule 1),,0.097954774,0.672662656
O70200,Aif1,,7041,Allograft inflammatory factor 1 (AIF-1) (Ionized calcium-binding adapter molecule 1),,0.097954774,0.672662656
Q9EQX4,Aif1l,,2067,Allograft inflammatory factor 1-like (Ionized calcium-binding adapter molecule 2),,0.276115882,0.81021953
Q9Z0X1,Aifm1,,4595,"Apoptosis-inducing factor 1, mitochondrial (EC 1.6.99.-) (Programmed cell death protein 8)","mmu04210,mmu04217",0.376289363,0.921952243
Q9Z0X1,Aifm1,,5674,"Apoptosis-inducing factor 1, mitochondrial (EC 1.6.99.-) (Programmed cell death protein 8)","mmu04210,mmu04217",0.376289363,0.921952243
O70126,Aim1,,6581,Aurora kinase B (EC 2.7.11.1) (Aurora 1) (Aurora- and IPL1-like midbody-associated protein 1) (Aurora/IPL1-related kinase 2) (ARK-2) (Aurora-related kinase 2) (STK-1) (Serine/threonine-protein kinase 12) (Serine/threonine-protein kinase 5) (Serine/threonine-protein kinase aurora-B),,0.705129988,0.93042706
P31230,Aimp1,,5114,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-2) (Endothelial monocyte-activating polypeptide II) (EMAP-II) (Small inducible cytokine subfamily E member 1)],,0.891798725,1.014313286
Q921T2,Aip,,88,Torsin-1A-interacting protein 1 (Lamina-associated polypeptide 1B) (LAP1B),mmu04934,0.710752533,0.968512519
Q921T2,Aip,,4254,Torsin-1A-interacting protein 1 (Lamina-associated polypeptide 1B) (LAP1B),mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,922,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,1258,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,2157,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,3863,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,4132,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,5117,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9WVQ1,Aip,,5999,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 (Activin receptor-interacting protein 1) (Acvrip1) (Atrophin-1-interacting protein 1) (AIP-1) (Membrane-associated guanylate kinase inverted 2) (MAGI-2)",mmu04934,0.710752533,0.968512519
Q9Z0E3,Aire,SAND,5882,Autoimmune regulator (Autoimmune polyendocrinopathy candidiasis ectodermal dystrophy protein homolog) (APECED protein homolog),"mmu04120,mmu05340",0.347384463,1.718260068
Q03963,Ak2,,4794,"Interferon-induced, double-stranded RNA-activated protein kinase (EC 2.7.11.1) (Eukaryotic translation initiation factor 2-alpha kinase 2) (eIF-2A protein kinase 2) (Interferon-inducible RNA-dependent protein kinase) (P1/eIF-2A protein kinase) (Protein kinase RNA-activated) (PKR) (Protein kinase R) (Serine/threonine-protein kinase TIK) (Tyrosine-protein kinase EIF2AK2) (EC 2.7.10.2) (p68 kinase)","mmu00230,mmu00730",0.239091742,0.900276402
Q9Z2B5,Ak3,,5945,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase),mmu00230,0.536580811,0.950817709
Q9QZ05,Ak4,,3463,eIF-2-alpha kinase GCN2 (Eukaryotic translation initiation factor 2-alpha kinase 4) (EC 2.7.11.1) (GCN2-like protein) (mGCN2),"mmu00230,mmu00730",0.620706738,1.099263613
Q9QZ05,Ak4,,5934,eIF-2-alpha kinase GCN2 (Eukaryotic translation initiation factor 2-alpha kinase 4) (EC 2.7.11.1) (GCN2-like protein) (mGCN2),"mmu00230,mmu00730",0.620706738,1.099263613
Q9D2H2,Ak7,,3583,Adenylate kinase 7 (AK 7) (EC 2.7.4.3) (EC 2.7.4.6) (ATP-AMP transphosphorylase 7),"mmu00230,mmu00730",0.708805867,0.944640746
G3UYQ4,Ak9,,3273,Nucleoside-diphosphate kinase (EC 2.7.4.6),"mmu00230,mmu00240",0.573442926,0.862637087
G3UWD5,Akain1,,6985,A-kinase anchor protein inhibitor 1,,0.334901152,1.110110239
Q9WTQ5,Akap12,,5742,A-kinase anchor protein 12 (AKAP-12) (Germ cell lineage protein gercelin) (Src-suppressed C kinase substrate) (SSeCKS),,0.947072178,0.991442874
Q9WTQ5,Akap12,,6778,A-kinase anchor protein 12 (AKAP-12) (Germ cell lineage protein gercelin) (Src-suppressed C kinase substrate) (SSeCKS),,0.947072178,0.991442874
O54931,Akap2,,6328,A-kinase anchor protein 2 (AKAP-2) (AKAP expressed in kidney and lung) (AKAP-KL) (Protein kinase A-anchoring protein 2) (PRKA2),,0.787398025,1.624149566
O54931,Akap2,,6731,A-kinase anchor protein 2 (AKAP-2) (AKAP expressed in kidney and lung) (AKAP-KL) (Protein kinase A-anchoring protein 2) (PRKA2),,0.787398025,1.624149566
O54931,Akap2,,7153,A-kinase anchor protein 2 (AKAP-2) (AKAP expressed in kidney and lung) (AKAP-KL) (Protein kinase A-anchoring protein 2) (PRKA2),,0.787398025,1.624149566
